Node_4d(x=57, y=100, floor='LL', building='RoyCarver') Node_4d(x=57, y=100, floor='LL', building='RoyCarver') normal 1
Node_4d(x=281, y=132, floor='LL', building='RoyCarver') Node_4d(x=281, y=132, floor='LL', building='RoyCarver') normal 1
Node_4d(x=281, y=132, floor='LL', building='RoyCarver') Node_4d(x=289, y=133, floor='LL', building='RoyCarver') normal 1
Node_4d(x=281, y=286, floor='LL', building='RoyCarver') Node_4d(x=281, y=286, floor='LL', building='RoyCarver') normal 1
Node_4d(x=283, y=82, floor='LL', building='RoyCarver') Node_4d(x=283, y=82, floor='LL', building='RoyCarver') normal 1
Node_4d(x=283, y=82, floor='LL', building='RoyCarver') Node_4d(x=288, y=82, floor='LL', building='RoyCarver') normal 1
Node_4d(x=284, y=278, floor='LL', building='RoyCarver') Node_4d(x=284, y=278, floor='LL', building='RoyCarver') normal 1
Node_4d(x=284, y=278, floor='LL', building='RoyCarver') Node_4d(x=290, y=284, floor='LL', building='RoyCarver') normal 1
Node_4d(x=285, y=119, floor='LL', building='RoyCarver') Node_4d(x=285, y=119, floor='LL', building='RoyCarver') normal 1
Node_4d(x=286, y=66, floor='LL', building='RoyCarver') Node_4d(x=286, y=66, floor='LL', building='RoyCarver') normal 1
Node_4d(x=286, y=66, floor='LL', building='RoyCarver') Node_4d(x=290, y=72, floor='LL', building='RoyCarver') door 1000
Node_4d(x=286, y=66, floor='LL', building='RoyCarver') Node_4d(x=295, y=66, floor='LL', building='RoyCarver') door 1000
Node_4d(x=286, y=66, floor='LL', building='RoyCarver') Node_4d(x=286, y=69, floor='LL', building='RoyCarver') door 1000
Node_4d(x=286, y=69, floor='LL', building='RoyCarver') Node_4d(x=286, y=69, floor='LL', building='RoyCarver') normal 1
Node_4d(x=288, y=82, floor='LL', building='RoyCarver') Node_4d(x=288, y=82, floor='LL', building='RoyCarver') normal 1
Node_4d(x=288, y=82, floor='LL', building='RoyCarver') Node_4d(x=294, y=88, floor='LL', building='RoyCarver') normal 1
Node_4d(x=288, y=82, floor='LL', building='RoyCarver') Node_4d(x=290, y=72, floor='LL', building='RoyCarver') normal 1
Node_4d(x=289, y=119, floor='LL', building='RoyCarver') Node_4d(x=289, y=119, floor='LL', building='RoyCarver') normal 1
Node_4d(x=289, y=133, floor='LL', building='RoyCarver') Node_4d(x=289, y=133, floor='LL', building='RoyCarver') normal 1
Node_4d(x=290, y=72, floor='LL', building='RoyCarver') Node_4d(x=290, y=72, floor='LL', building='RoyCarver') normal 1
Node_4d(x=290, y=72, floor='LL', building='RoyCarver') Node_4d(x=295, y=66, floor='LL', building='RoyCarver') normal 1
Node_4d(x=290, y=72, floor='LL', building='RoyCarver') Node_4d(x=297, y=81, floor='LL', building='RoyCarver') normal 1
Node_4d(x=290, y=101, floor='LL', building='RoyCarver') Node_4d(x=290, y=101, floor='LL', building='RoyCarver') normal 1
Node_4d(x=290, y=101, floor='LL', building='RoyCarver') Node_4d(x=297, y=104, floor='LL', building='RoyCarver') normal 1
Node_4d(x=290, y=284, floor='LL', building='RoyCarver') Node_4d(x=290, y=284, floor='LL', building='RoyCarver') normal 1
Node_4d(x=292, y=30, floor='LL', building='RoyCarver') Node_4d(x=292, y=30, floor='LL', building='RoyCarver') normal 1
Node_4d(x=294, y=88, floor='LL', building='RoyCarver') Node_4d(x=294, y=88, floor='LL', building='RoyCarver') normal 1
Node_4d(x=294, y=88, floor='LL', building='RoyCarver') Node_4d(x=302, y=86, floor='LL', building='RoyCarver') normal 1
Node_4d(x=295, y=66, floor='LL', building='RoyCarver') Node_4d(x=295, y=66, floor='LL', building='RoyCarver') normal 1
Node_4d(x=295, y=66, floor='LL', building='RoyCarver') Node_4d(x=303, y=67, floor='LL', building='RoyCarver') normal 1
Node_4d(x=296, y=42, floor='LL', building='RoyCarver') Node_4d(x=296, y=42, floor='LL', building='RoyCarver') normal 1
Node_4d(x=297, y=81, floor='LL', building='RoyCarver') Node_4d(x=297, y=81, floor='LL', building='RoyCarver') normal 1
Node_4d(x=297, y=81, floor='LL', building='RoyCarver') Node_4d(x=305, y=82, floor='LL', building='RoyCarver') normal 1
Node_4d(x=297, y=104, floor='LL', building='RoyCarver') Node_4d(x=297, y=104, floor='LL', building='RoyCarver') normal 1
Node_4d(x=297, y=104, floor='LL', building='RoyCarver') Node_4d(x=304, y=101, floor='LL', building='RoyCarver') normal 1
Node_4d(x=298, y=119, floor='LL', building='RoyCarver') Node_4d(x=298, y=119, floor='LL', building='RoyCarver') normal 1
Node_4d(x=298, y=222, floor='LL', building='RoyCarver') Node_4d(x=298, y=222, floor='LL', building='RoyCarver') normal 1
Node_4d(x=302, y=86, floor='LL', building='RoyCarver') Node_4d(x=302, y=86, floor='LL', building='RoyCarver') normal 1
Node_4d(x=302, y=86, floor='LL', building='RoyCarver') Node_4d(x=310, y=87, floor='LL', building='RoyCarver') normal 1
Node_4d(x=303, y=67, floor='LL', building='RoyCarver') Node_4d(x=303, y=67, floor='LL', building='RoyCarver') normal 1
Node_4d(x=303, y=67, floor='LL', building='RoyCarver') Node_4d(x=312, y=67, floor='LL', building='RoyCarver') normal 1
Node_4d(x=304, y=101, floor='LL', building='RoyCarver') Node_4d(x=304, y=101, floor='LL', building='RoyCarver') normal 1
Node_4d(x=304, y=101, floor='LL', building='RoyCarver') Node_4d(x=311, y=104, floor='LL', building='RoyCarver') normal 1
Node_4d(x=305, y=82, floor='LL', building='RoyCarver') Node_4d(x=305, y=82, floor='LL', building='RoyCarver') normal 1
Node_4d(x=308, y=252, floor='LL', building='RoyCarver') Node_4d(x=308, y=252, floor='LL', building='RoyCarver') normal 1
Node_4d(x=308, y=284, floor='LL', building='RoyCarver') Node_4d(x=308, y=284, floor='LL', building='RoyCarver') normal 1
Node_4d(x=308, y=284, floor='LL', building='RoyCarver') Node_4d(x=319, y=283, floor='LL', building='RoyCarver') normal 1
Node_4d(x=310, y=40, floor='LL', building='RoyCarver') Node_4d(x=310, y=40, floor='LL', building='RoyCarver') normal 1
Node_4d(x=310, y=87, floor='LL', building='RoyCarver') Node_4d(x=310, y=87, floor='LL', building='RoyCarver') normal 1
Node_4d(x=310, y=87, floor='LL', building='RoyCarver') Node_4d(x=318, y=86, floor='LL', building='RoyCarver') normal 1
Node_4d(x=310, y=130, floor='LL', building='RoyCarver') Node_4d(x=310, y=130, floor='LL', building='RoyCarver') normal 1
Node_4d(x=310, y=130, floor='LL', building='RoyCarver') Node_4d(x=319, y=129, floor='LL', building='RoyCarver') normal 1
Node_4d(x=311, y=104, floor='LL', building='RoyCarver') Node_4d(x=311, y=104, floor='LL', building='RoyCarver') normal 1
Node_4d(x=311, y=104, floor='LL', building='RoyCarver') Node_4d(x=317, y=107, floor='LL', building='RoyCarver') normal 1
Node_4d(x=312, y=67, floor='LL', building='RoyCarver') Node_4d(x=312, y=67, floor='LL', building='RoyCarver') normal 1
Node_4d(x=312, y=116, floor='LL', building='RoyCarver') Node_4d(x=312, y=116, floor='LL', building='RoyCarver') normal 1
Node_4d(x=314, y=237, floor='LL', building='RoyCarver') Node_4d(x=314, y=237, floor='LL', building='RoyCarver') normal 1
Node_4d(x=317, y=107, floor='LL', building='RoyCarver') Node_4d(x=317, y=107, floor='LL', building='RoyCarver') normal 1
Node_4d(x=317, y=107, floor='LL', building='RoyCarver') Node_4d(x=317, y=113, floor='LL', building='RoyCarver') door 1000
Node_4d(x=317, y=107, floor='LL', building='RoyCarver') Node_4d(x=323, y=101, floor='LL', building='RoyCarver') normal 1
Node_4d(x=317, y=113, floor='LL', building='RoyCarver') Node_4d(x=317, y=113, floor='LL', building='RoyCarver') normal 1
Node_4d(x=317, y=113, floor='LL', building='RoyCarver') Node_4d(x=320, y=120, floor='LL', building='RoyCarver') normal 1
Node_4d(x=318, y=71, floor='LL', building='RoyCarver') Node_4d(x=318, y=71, floor='LL', building='RoyCarver') normal 1
Node_4d(x=318, y=71, floor='LL', building='RoyCarver') Node_4d(x=322, y=81, floor='LL', building='RoyCarver') normal 1
Node_4d(x=318, y=86, floor='LL', building='RoyCarver') Node_4d(x=318, y=86, floor='LL', building='RoyCarver') normal 1
Node_4d(x=318, y=86, floor='LL', building='RoyCarver') Node_4d(x=327, y=86, floor='LL', building='RoyCarver') normal 1
Node_4d(x=318, y=210, floor='LL', building='RoyCarver') Node_4d(x=318, y=210, floor='LL', building='RoyCarver') normal 1
Node_4d(x=318, y=210, floor='LL', building='RoyCarver') Node_4d(x=318, y=219, floor='LL', building='RoyCarver') normal 1
Node_4d(x=318, y=219, floor='LL', building='RoyCarver') Node_4d(x=318, y=219, floor='LL', building='RoyCarver') normal 1
Node_4d(x=319, y=129, floor='LL', building='RoyCarver') Node_4d(x=319, y=129, floor='LL', building='RoyCarver') normal 1
Node_4d(x=319, y=129, floor='LL', building='RoyCarver') Node_4d(x=320, y=136, floor='LL', building='RoyCarver') normal 1
Node_4d(x=319, y=129, floor='LL', building='RoyCarver') Node_4d(x=326, y=126, floor='LL', building='RoyCarver') door 1000
Node_4d(x=319, y=283, floor='LL', building='RoyCarver') Node_4d(x=319, y=283, floor='LL', building='RoyCarver') normal 1
Node_4d(x=320, y=120, floor='LL', building='RoyCarver') Node_4d(x=320, y=120, floor='LL', building='RoyCarver') normal 1
Node_4d(x=320, y=120, floor='LL', building='RoyCarver') Node_4d(x=326, y=126, floor='LL', building='RoyCarver') normal 1
Node_4d(x=320, y=136, floor='LL', building='RoyCarver') Node_4d(x=320, y=136, floor='LL', building='RoyCarver') normal 1
Node_4d(x=322, y=81, floor='LL', building='RoyCarver') Node_4d(x=322, y=81, floor='LL', building='RoyCarver') normal 1
Node_4d(x=322, y=81, floor='LL', building='RoyCarver') Node_4d(x=327, y=86, floor='LL', building='RoyCarver') normal 1
Node_4d(x=323, y=101, floor='LL', building='RoyCarver') Node_4d(x=323, y=101, floor='LL', building='RoyCarver') normal 1
Node_4d(x=323, y=101, floor='LL', building='RoyCarver') Node_4d(x=330, y=104, floor='LL', building='RoyCarver') normal 1
Node_4d(x=324, y=116, floor='LL', building='RoyCarver') Node_4d(x=324, y=116, floor='LL', building='RoyCarver') normal 1
Node_4d(x=324, y=116, floor='LL', building='RoyCarver') Node_4d(x=331, y=119, floor='LL', building='RoyCarver') normal 1
Node_4d(x=324, y=116, floor='LL', building='RoyCarver') Node_4d(x=326, y=126, floor='LL', building='RoyCarver') door 1000
Node_4d(x=324, y=210, floor='LL', building='RoyCarver') Node_4d(x=324, y=210, floor='LL', building='RoyCarver') normal 1
Node_4d(x=326, y=126, floor='LL', building='RoyCarver') Node_4d(x=326, y=126, floor='LL', building='RoyCarver') normal 1
Node_4d(x=326, y=126, floor='LL', building='RoyCarver') Node_4d(x=327, y=134, floor='LL', building='RoyCarver') normal 1
Node_4d(x=326, y=126, floor='LL', building='RoyCarver') Node_4d(x=334, y=130, floor='LL', building='RoyCarver') normal 1
Node_4d(x=326, y=126, floor='LL', building='RoyCarver') Node_4d(x=331, y=119, floor='LL', building='RoyCarver') door 1000
Node_4d(x=327, y=40, floor='LL', building='RoyCarver') Node_4d(x=327, y=40, floor='LL', building='RoyCarver') normal 1
Node_4d(x=327, y=40, floor='LL', building='RoyCarver') Node_4d(x=335, y=41, floor='LL', building='RoyCarver') normal 1
Node_4d(x=327, y=86, floor='LL', building='RoyCarver') Node_4d(x=327, y=86, floor='LL', building='RoyCarver') normal 1
Node_4d(x=327, y=86, floor='LL', building='RoyCarver') Node_4d(x=335, y=87, floor='LL', building='RoyCarver') normal 1
Node_4d(x=327, y=134, floor='LL', building='RoyCarver') Node_4d(x=327, y=134, floor='LL', building='RoyCarver') normal 1
Node_4d(x=327, y=134, floor='LL', building='RoyCarver') Node_4d(x=334, y=130, floor='LL', building='RoyCarver') normal 1
Node_4d(x=328, y=233, floor='LL', building='RoyCarver') Node_4d(x=328, y=233, floor='LL', building='RoyCarver') normal 1
Node_4d(x=330, y=104, floor='LL', building='RoyCarver') Node_4d(x=330, y=104, floor='LL', building='RoyCarver') normal 1
Node_4d(x=330, y=104, floor='LL', building='RoyCarver') Node_4d(x=337, y=101, floor='LL', building='RoyCarver') normal 1
Node_4d(x=331, y=119, floor='LL', building='RoyCarver') Node_4d(x=331, y=119, floor='LL', building='RoyCarver') normal 1
Node_4d(x=331, y=119, floor='LL', building='RoyCarver') Node_4d(x=340, y=119, floor='LL', building='RoyCarver') normal 1
Node_4d(x=331, y=271, floor='LL', building='RoyCarver') Node_4d(x=331, y=271, floor='LL', building='RoyCarver') normal 1
Node_4d(x=332, y=64, floor='LL', building='RoyCarver') Node_4d(x=332, y=64, floor='LL', building='RoyCarver') normal 1
Node_4d(x=332, y=64, floor='LL', building='RoyCarver') Node_4d(x=339, y=67, floor='LL', building='RoyCarver') normal 1
Node_4d(x=334, y=130, floor='LL', building='RoyCarver') Node_4d(x=334, y=130, floor='LL', building='RoyCarver') normal 1
Node_4d(x=335, y=41, floor='LL', building='RoyCarver') Node_4d(x=335, y=41, floor='LL', building='RoyCarver') normal 1
Node_4d(x=335, y=87, floor='LL', building='RoyCarver') Node_4d(x=335, y=87, floor='LL', building='RoyCarver') normal 1
Node_4d(x=335, y=87, floor='LL', building='RoyCarver') Node_4d(x=343, y=86, floor='LL', building='RoyCarver') normal 1
Node_4d(x=335, y=276, floor='LL', building='RoyCarver') Node_4d(x=335, y=276, floor='LL', building='RoyCarver') normal 1
Node_4d(x=335, y=276, floor='LL', building='RoyCarver') Node_4d(x=344, y=275, floor='LL', building='RoyCarver') normal 1
Node_4d(x=335, y=276, floor='LL', building='RoyCarver') Node_4d(x=338, y=280, floor='LL', building='RoyCarver') door 1000
Node_4d(x=337, y=101, floor='LL', building='RoyCarver') Node_4d(x=337, y=101, floor='LL', building='RoyCarver') normal 1
Node_4d(x=337, y=101, floor='LL', building='RoyCarver') Node_4d(x=344, y=104, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=216, floor='LL', building='RoyCarver') Node_4d(x=338, y=216, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=280, floor='LL', building='RoyCarver') Node_4d(x=338, y=280, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=280, floor='LL', building='RoyCarver') Node_4d(x=344, y=275, floor='LL', building='RoyCarver') door 1000
Node_4d(x=339, y=67, floor='LL', building='RoyCarver') Node_4d(x=339, y=67, floor='LL', building='RoyCarver') normal 1
Node_4d(x=339, y=67, floor='LL', building='RoyCarver') Node_4d(x=347, y=65, floor='LL', building='RoyCarver') door 1000
Node_4d(x=339, y=69, floor='LL', building='RoyCarver') Node_4d(x=339, y=69, floor='LL', building='RoyCarver') normal 1
Node_4d(x=339, y=69, floor='LL', building='RoyCarver') Node_4d(x=346, y=72, floor='LL', building='RoyCarver') normal 1
Node_4d(x=340, y=119, floor='LL', building='RoyCarver') Node_4d(x=340, y=119, floor='LL', building='RoyCarver') normal 1
Node_4d(x=341, y=84, floor='LL', building='RoyCarver') Node_4d(x=341, y=84, floor='LL', building='RoyCarver') normal 1
Node_4d(x=341, y=84, floor='LL', building='RoyCarver') Node_4d(x=348, y=80, floor='LL', building='RoyCarver') normal 1
Node_4d(x=342, y=106, floor='LL', building='RoyCarver') Node_4d(x=342, y=106, floor='LL', building='RoyCarver') normal 1
Node_4d(x=342, y=210, floor='LL', building='RoyCarver') Node_4d(x=342, y=210, floor='LL', building='RoyCarver') normal 1
Node_4d(x=343, y=86, floor='LL', building='RoyCarver') Node_4d(x=343, y=86, floor='LL', building='RoyCarver') normal 1
Node_4d(x=343, y=86, floor='LL', building='RoyCarver') Node_4d(x=351, y=88, floor='LL', building='RoyCarver') door 1000
Node_4d(x=344, y=104, floor='LL', building='RoyCarver') Node_4d(x=344, y=104, floor='LL', building='RoyCarver') normal 1
Node_4d(x=344, y=104, floor='LL', building='RoyCarver') Node_4d(x=354, y=104, floor='LL', building='RoyCarver') normal 1
Node_4d(x=344, y=104, floor='LL', building='RoyCarver') Node_4d(x=351, y=97, floor='LL', building='RoyCarver') normal 1
Node_4d(x=344, y=275, floor='LL', building='RoyCarver') Node_4d(x=344, y=275, floor='LL', building='RoyCarver') normal 1
Node_4d(x=344, y=275, floor='LL', building='RoyCarver') Node_4d(x=345, y=266, floor='LL', building='RoyCarver') normal 1
Node_4d(x=345, y=266, floor='LL', building='RoyCarver') Node_4d(x=345, y=266, floor='LL', building='RoyCarver') normal 1
Node_4d(x=346, y=72, floor='LL', building='RoyCarver') Node_4d(x=346, y=72, floor='LL', building='RoyCarver') normal 1
Node_4d(x=346, y=72, floor='LL', building='RoyCarver') Node_4d(x=348, y=80, floor='LL', building='RoyCarver') normal 1
Node_4d(x=346, y=123, floor='LL', building='RoyCarver') Node_4d(x=346, y=123, floor='LL', building='RoyCarver') normal 1
Node_4d(x=346, y=123, floor='LL', building='RoyCarver') Node_4d(x=350, y=129, floor='LL', building='RoyCarver') normal 1
Node_4d(x=347, y=65, floor='LL', building='RoyCarver') Node_4d(x=347, y=65, floor='LL', building='RoyCarver') normal 1
Node_4d(x=347, y=65, floor='LL', building='RoyCarver') Node_4d(x=351, y=70, floor='LL', building='RoyCarver') door 1000
Node_4d(x=347, y=65, floor='LL', building='RoyCarver') Node_4d(x=351, y=59, floor='LL', building='RoyCarver') door 1000
Node_4d(x=348, y=80, floor='LL', building='RoyCarver') Node_4d(x=348, y=80, floor='LL', building='RoyCarver') normal 1
Node_4d(x=348, y=119, floor='LL', building='RoyCarver') Node_4d(x=348, y=119, floor='LL', building='RoyCarver') normal 1
Node_4d(x=350, y=129, floor='LL', building='RoyCarver') Node_4d(x=350, y=129, floor='LL', building='RoyCarver') normal 1
Node_4d(x=350, y=129, floor='LL', building='RoyCarver') Node_4d(x=357, y=132, floor='LL', building='RoyCarver') door 1000
Node_4d(x=350, y=129, floor='LL', building='RoyCarver') Node_4d(x=351, y=121, floor='LL', building='RoyCarver') normal 1
Node_4d(x=351, y=41, floor='LL', building='RoyCarver') Node_4d(x=351, y=41, floor='LL', building='RoyCarver') normal 1
Node_4d(x=351, y=41, floor='LL', building='RoyCarver') Node_4d(x=351, y=50, floor='LL', building='RoyCarver') normal 1
Node_4d(x=351, y=50, floor='LL', building='RoyCarver') Node_4d(x=351, y=50, floor='LL', building='RoyCarver') normal 1
Node_4d(x=351, y=50, floor='LL', building='RoyCarver') Node_4d(x=351, y=59, floor='LL', building='RoyCarver') normal 1
Node_4d(x=351, y=59, floor='LL', building='RoyCarver') Node_4d(x=351, y=59, floor='LL', building='RoyCarver') normal 1
Node_4d(x=351, y=59, floor='LL', building='RoyCarver') Node_4d(x=351, y=70, floor='LL', building='RoyCarver') normal 1
Node_4d(x=351, y=70, floor='LL', building='RoyCarver') Node_4d(x=351, y=70, floor='LL', building='RoyCarver') normal 1
Node_4d(x=351, y=70, floor='LL', building='RoyCarver') Node_4d(x=351, y=79, floor='LL', building='RoyCarver') normal 1
Node_4d(x=351, y=79, floor='LL', building='RoyCarver') Node_4d(x=351, y=79, floor='LL', building='RoyCarver') normal 1
Node_4d(x=351, y=79, floor='LL', building='RoyCarver') Node_4d(x=351, y=88, floor='LL', building='RoyCarver') normal 1
Node_4d(x=351, y=88, floor='LL', building='RoyCarver') Node_4d(x=351, y=88, floor='LL', building='RoyCarver') normal 1
